t,x,y,v
0.0,0.0018632407985198596,0.007958700724207337,0.0
0.00016265001053158762,0.0021781520949612056,0.007605410684087255,0.03412376722716915
0.00016265001053159103,0.0026557126014127574,0.007426141530470307,0.03224907056571755
1.4989724041661926e-17,0.0033694997438580726,0.007077490144217838,0.029797952615673796
0.00016264999589308193,0.004092405220025275,0.006781996423994947,0.030031113839793004
0.00016264999589309548,0.004897159840011766,0.006593276415230386,0.03183211244873153
2.997944808332385e-17,0.005835237130671112,0.006523865241671575,0.03243789132734054
0.00016264999589308193,0.006719831724482632,0.006087712997223114,0.03062577263861383
0.00016264999589309548,0.007526433622710084,0.005589684370433714,0.02756923286796226
0.0,0.007803822920995385,0.004964674907629101,0.026151068067544584
0.0001626499958930684,0.008594354310098445,0.004490201315886038,0.02456510145092515
0.00016264999589309548,0.008836632079950628,0.0038150732580615864,0.023842210940541373
5.99588961666477e-17,0.009374715906223744,0.0034795729024780105,0.021180383003906428
0.00016264999589309548,0.009827127044096983,0.0032206820730131818,0.008947816233746185
0.00016264999589309548,0.009765622464298438,0.003289554781543997,0.004688930024497459
0.0,0.009710486603563627,0.0032009207915681312,0.008995983363413524
0.00016264999589306838,0.009500012656081648,0.0029820399021419095,0.02625169842920903
0.00016264999589306838,0.008854006050277195,0.002608098533986426,0.032925323507447084
0.0,0.008334952898768382,0.0025907263896965287,0.04258035242004581
0.00016264999589306838,0.00749138625428857,0.0029443408966441046,0.049727830492849026
0.00016264999589312256,0.00719904467985649,0.0030062684902358323,0.03518709022459914
1.199177923332954e-16,0.007129459491254058,0.003321461853203601,0.044887102393038024
0.00016264999589306838,0.0067544802926133496,0.003437442955082846,0.040127336673165384
0.00016264999589306838,0.006548177227869716,0.0034619449243328136,0.03313427517196111
1.199177923332954e-16,0.0070365307748324266,0.003777060342658464,0.03230799089443528
0.00016264999589312256,0.00714749148540378,0.0038814024183908427,0.03246084699359927
0.00016264999589306838,0.0076612617656774615,0.0033157548341719058,0.01764703715126092
1.199177923332954e-16,0.007743595098067304,0.003225763260200398,0.021650760836847284
0.00016264999589306838,0.007019692315870109,0.0033433871905113595,0.028566517762794227
0.00016264999589306838,0.006407393519237479,0.003167046380929103,0.03803692157339619
0.0,0.005767874215781238,0.0027042010052792287,0.04730040649535423
0.0001626498495081537,0.005406492873542598,0.0027416945671244575,0.047443258477903275
0.00016264984950804535,0.0052825602771886995,0.0025647626571837527,0.04393686225505639
2.398355846665908e-16,0.005917348039342295,0.002943973218521198,0.046411909081981416
0.00016264984950804535,0.006906564316154956,0.00293749214948905,0.05472590260090143
0.00016264984950804535,0.007945992267670298,0.0023286570876816077,0.03630510058551526
0.0,0.008492722663789185,0.0021237377024632713,0.02100743119173297
0.00016264984950804535,0.008195121456137476,0.002017552578506807,0.025331828981234584
0.00016264984950804535,0.007762249601330489,0.002273899995407395,0.040550811780790605
0.0,0.007826744264085922,0.0025452396307143947,0.04566185402426377
0.00016264984950804535,0.008274855647605975,0.002315784485672681,0.03295068004284265
0.00016264984950804532,0.008457233918606456,0.0020558022941748154,0.024463270528416674
2.398355846665908e-16,0.008706745900302916,0.001958411021103549,0.02555421820811546
0.00016264984950804535,0.009004864691239458,0.0017499436453806323,0.03334831182442456
0.00017213242103226238,0.010368963358264307,0.0018309886620015905,0.03296804962384922
0.0,0.010548722829532103,0.001962266361317416,0.01832263091324545
0.00017213242103226238,0.010501880854683818,0.002709970594640207,0.01253850876827509
