t,x,y,v
0.0,0.0010463622609552248,0.010626543124084687,0.0
0.00016265001053158762,0.0015303118289409462,0.010491486002571875,0.01357986795503232
0.00016265001053159103,0.0016740677421650018,0.010516551206747635,0.015759971794235845
1.4989724041661926e-17,0.001965423008633769,0.010328631520828895,0.020084628128340002
0.00016264999589308193,0.002413421050715077,0.01025198578255276,0.02577092087463822
0.00016264999589309548,0.0029792328349466175,0.010303590419331387,0.03223594041603212
2.997944808332385e-17,0.003929932184462121,0.010412216099454983,0.034450700813168166
0.00016264999589308193,0.004880948959004678,0.010508926379334494,0.033266338594910065
0.00016264999589309548,0.005888317876769774,0.01053922707448973,0.03459342664186536
0.0,0.006963921026849495,0.010470749797745434,0.03270289789820405
0.0001626499958930684,0.007907936071645227,0.010317179008419254,0.02907643807190251
0.00016264999589309548,0.008790912065414155,0.01028294328492831,0.026503287291946828
5.99588961666477e-17,0.009535276563362304,0.010323072427464204,0.025754693931590834
0.00016264999589309546,0.010391903312167706,0.010309861844410687,0.02338900030843939
0.00016264999589309548,0.010964676398345264,0.01028075783500677,0.024784698397471938
0.0,0.011713394821829136,0.010140954182578,0.024828191804473668
0.00016264999589306838,0.012380834388391144,0.01002160552561586,0.021564811017897114
0.00016264999589306838,0.012814288411023042,0.009631381130582987,0.02318218383529433
0.0,0.013094021768114956,0.009183886387081933,0.02682526652364336
0.00016264999589306838,0.013213955475080993,0.008749464927040172,0.02934353014705935
0.00016264999589312256,0.013404068855440902,0.008257836344810275,0.029151114578955247
1.199177923332954e-16,0.013461843186528752,0.0077023107587670565,0.02982970529885407
0.00016264999589306838,0.013356639912324806,0.007291926706480521,0.03269747928162923
0.00016264999589306838,0.013123942851905813,0.00686938583995131,0.04194277278802039
1.199177923332954e-16,0.012921484816525606,0.00623478608760351,0.04108038953687996
0.00016264999589312256,0.012550951864245945,0.005662089860402048,0.035523056867851344
0.00016264999589306838,0.012182200686820407,0.005313746916179687,0.03765117161941721
1.199177923332954e-16,0.012269980218298946,0.005104481156870444,0.03694391788376206
0.00016264999589306838,0.012050041808165912,0.004833997744969664,0.04069331208799461
0.00016264999589306838,0.012206009556170027,0.004546610722025395,0.03921449577830387
0.0,0.012387408539566705,0.004315368408871733,0.03930834558698464
0.0001626498495081537,0.012783205786668101,0.004309415340281826,0.036666753535199305
